15.0000	14.6150	0.3850	3.4889	-0.0005	3.8734
15.0000	14.6196	0.3804	3.5269	-0.0005	3.9068
15.0000	14.6242	0.3758	3.5645	-0.0005	3.9398
15.0000	14.6289	0.3711	3.6016	-0.0005	3.9722
15.0000	14.6336	0.3664	3.6382	-0.0005	4.0042
15.0000	14.6384	0.3616	3.6744	-0.0005	4.0356
15.0000	14.6432	0.3568	3.7101	-0.0005	4.0664
15.0000	14.6480	0.3520	3.7453	-0.0005	4.0968
15.0000	14.6529	0.3471	3.7800	-0.0005	4.1266
15.0000	14.6578	0.3422	3.8142	-0.0005	4.1560
15.0000	14.6627	0.3373	3.8479	-0.0005	4.1848
15.0000	14.6677	0.3323	3.8812	-0.0005	4.2130
15.0000	14.6726	0.3274	3.9139	-0.0005	4.2408
15.0000	14.6777	0.3223	3.9461	-0.0005	4.2680
15.0000	14.6827	0.3173	3.9779	-0.0005	4.2947
15.0000	14.6877	0.3123	4.0091	-0.0005	4.3209
15.0000	14.6928	0.3072	4.0398	-0.0005	4.3466
15.0000	14.6978	0.3022	4.0700	-0.0005	4.3717
15.0000	14.7029	0.2971	4.0998	-0.0005	4.3963
15.0000	14.7080	0.2920	4.1290	-0.0005	4.4204
15.0000	14.7131	0.2869	4.1576	-0.0005	4.4441
15.0000	14.7182	0.2818	4.1858	-0.0005	4.4671
15.0000	14.7233	0.2767	4.2135	-0.0005	4.4897
15.0000	14.7283	0.2717	4.2407	-0.0005	4.5118
15.0000	14.7334	0.2666	4.2673	-0.0005	4.5334
15.0000	14.7385	0.2615	4.2935	-0.0005	4.5545
15.0000	14.7436	0.2564	4.3191	-0.0005	4.5751
15.0000	14.7486	0.2514	4.3443	-0.0005	4.5951
15.0000	14.7537	0.2463	4.3689	-0.0005	4.6147
15.0000	14.7587	0.2413	4.3930	-0.0005	4.6338
15.0000	14.7637	0.2363	4.4167	-0.0005	4.6525
15.0000	14.7687	0.2313	4.4398	-0.0005	4.6706
15.0000	14.7737	0.2263	4.4624	-0.0005	4.6883
15.0000	14.7786	0.2214	4.4846	-0.0005	4.7054
15.0000	14.7835	0.2165	4.5062	-0.0005	4.7222
15.0000	14.7885	0.2115	4.5274	-0.0005	4.7384
15.0000	14.7933	0.2067	4.5480	-0.0005	4.7542
15.0000	14.7982	0.2018	4.5682	-0.0005	4.7695
15.0000	14.8030	0.1970	4.5879	-0.0005	4.7844
15.0000	14.8078	0.1922	4.6071	-0.0005	4.7988
15.0000	14.8126	0.1874	4.6259	-0.0005	4.8128
15.0000	14.8173	0.1827	4.6441	-0.0005	4.8264
15.0000	14.8220	0.1780	4.6619	-0.0005	4.8395
15.0000	14.8266	0.1734	4.6793	-0.0005	4.8522
15.0000	14.8313	0.1687	4.6961	-0.0005	4.8644
15.0000	14.8359	0.1641	4.7126	-0.0005	4.8762
15.0000	14.8404	0.1596	4.7285	-0.0005	4.8877
15.0000	14.8449	0.1551	4.7440	-0.0005	4.8987
15.0000	14.8494	0.1506	4.7591	-0.0004	4.9093
15.0000	14.8538	0.1462	4.7737	-0.0004	4.9195
15.0000	14.8582	0.1418	4.7879	-0.0004	4.9293
15.0000	14.8625	0.1375	4.8016	-0.0004	4.9387
15.0000	14.8668	0.1332	4.8150	-0.0004	4.9477
15.0000	14.8711	0.1289	4.8279	-0.0004	4.9564
15.0000	14.8753	0.1247	4.8403	-0.0004	4.9646
15.0000	14.8794	0.1206	4.8524	-0.0004	4.9725
15.0000	14.8835	0.1165	4.8640	-0.0004	4.9801
15.0000	14.8876	0.1124	4.8753	-0.0004	4.9873
15.0000	14.8916	0.1084	4.8861	-0.0004	4.9941
15.0000	14.8956	0.1044	4.8965	-0.0004	5.0006
15.0000	14.8995	0.1005	4.9066	-0.0004	5.0067
15.0000	14.9034	0.0966	4.9163	-0.0004	5.0125
15.0000	14.9072	0.0928	4.9255	-0.0004	5.0180
15.0000	14.9110	0.0890	4.9344	-0.0004	5.0231
15.0000	14.9147	0.0853	4.9430	-0.0004	5.0279
15.0000	14.9183	0.0817	4.9511	-0.0004	5.0324
15.0000	14.9220	0.0780	4.9589	-0.0004	5.0366
15.0000	14.9255	0.0745	4.9664	-0.0004	5.0405
15.0000	14.9290	0.0710	4.9735	-0.0004	5.0441
15.0000	14.9325	0.0675	4.9802	-0.0003	5.0474
15.0000	14.9359	0.0641	4.9866	-0.0003	5.0504
15.0000	14.9392	0.0608	4.9927	-0.0003	5.0532
15.0000	14.9425	0.0575	4.9985	-0.0003	5.0556
15.0000	14.9458	0.0542	5.0039	-0.0003	5.0578
15.0000	14.9490	0.0510	5.0090	-0.0003	5.0597
15.0000	14.9521	0.0479	5.0138	-0.0003	5.0614
15.0000	14.9552	0.0448	5.0183	-0.0003	5.0628
15.0000	14.9582	0.0418	5.0225	-0.0003	5.0639
15.0000	14.9612	0.0388	5.0263	-0.0003	5.0649
15.0000	14.9641	0.0359	5.0299	-0.0003	5.0655
15.0000	14.9670	0.0330	5.0332	-0.0003	5.0660
15.0000	14.9698	0.0302	5.0362	-0.0003	5.0662
15.0000	14.9725	0.0275	5.0390	-0.0003	5.0662
15.0000	14.9752	0.0248	5.0415	-0.0003	5.0660
15.0000	14.9779	0.0221	5.0437	-0.0003	5.0655
15.0000	14.9805	0.0195	5.0456	-0.0003	5.0649
15.0000	14.9830	0.0170	5.0473	-0.0003	5.0640
15.0000	14.9855	0.0145	5.0488	-0.0002	5.0630
15.0000	14.9880	0.0120	5.0500	-0.0002	5.0618
15.0000	14.9904	0.0096	5.0509	-0.0002	5.0603
15.0000	14.9927	0.0073	5.0517	-0.0002	5.0587
15.0000	14.9950	0.0050	5.0522	-0.0002	5.0570
15.0000	14.9972	0.0028	5.0525	-0.0002	5.0550
15.0000	14.9994	0.0006	5.0525	-0.0002	5.0529
15.0000	15.0015	-0.0015	5.0524	-0.0002	5.0506
15.0000	15.0036	-0.0036	5.0520	-0.0002	5.0482
15.0000	15.0056	-0.0056	5.0514	-0.0002	5.0456
15.0000	15.0076	-0.0076	5.0507	-0.0002	5.0429
15.0000	15.0095	-0.0095	5.0497	-0.0002	5.0400
15.0000	15.0114	-0.0114	5.0486	-0.0002	5.0370
15.0000	15.0132	-0.0132	5.0473	-0.0002	5.0338
15.0000	15.0150	-0.0150	5.0458	-0.0002	5.0306
15.0000	15.0167	-0.0167	5.0441	-0.0002	5.0272
15.0000	15.0184	-0.0184	5.0422	-0.0002	5.0236
15.0000	15.0201	-0.0201	5.0402	-0.0002	5.0200
15.0000	15.0217	-0.0217	5.0381	-0.0002	5.0163
15.0000	15.0232	-0.0232	5.0358	-0.0002	5.0124
15.0000	15.0247	-0.0247	5.0333	-0.0001	5.0084
15.0000	15.0261	-0.0261	5.0307	-0.0001	5.0044
15.0000	15.0275	-0.0275	5.0279	-0.0001	5.0002
15.0000	15.0289	-0.0289	5.0250	-0.0001	4.9960
15.0000	15.0302	-0.0302	5.0220	-0.0001	4.9917
15.0000	15.0315	-0.0315	5.0189	-0.0001	4.9872
15.0000	15.0327	-0.0327	5.0156	-0.0001	4.9828
15.0000	15.0339	-0.0339	5.0122	-0.0001	4.9782
15.0000	15.0350	-0.0350	5.0087	-0.0001	4.9735
15.0000	15.0361	-0.0361	5.0051	-0.0001	4.9688
15.0000	15.0372	-0.0372	5.0014	-0.0001	4.9641
15.0000	15.0382	-0.0382	4.9975	-0.0001	4.9592
15.0000	15.0392	-0.0392	4.9936	-0.0001	4.9543
15.0000	15.0401	-0.0401	4.9896	-0.0001	4.9494
15.0000	15.0410	-0.0410	4.9855	-0.0001	4.9444
15.0000	15.0419	-0.0419	4.9813	-0.0001	4.9393
15.0000	15.0427	-0.0427	4.9770	-0.0001	4.9342
15.0000	15.0435	-0.0435	4.9727	-0.0001	4.9291
15.0000	15.0442	-0.0442	4.9683	-0.0001	4.9239
15.0000	15.0450	-0.0450	4.9638	-0.0001	4.9187
15.0000	15.0456	-0.0456	4.9592	-0.0001	4.9135
15.0000	15.0463	-0.0463	4.9546	-0.0001	4.9082
15.0000	15.0469	-0.0469	4.9499	-0.0001	4.9030
15.0000	15.0474	-0.0474	4.9451	-0.0001	4.8976
15.0000	15.0480	-0.0480	4.9404	-0.0001	4.8923
15.0000	15.0485	-0.0485	4.9355	-0.0001	4.8870
15.0000	15.0490	-0.0490	4.9306	-0.0000	4.8816
15.0000	15.0494	-0.0494	4.9257	-0.0000	4.8762
15.0000	15.0498	-0.0498	4.9207	-0.0000	4.8708
15.0000	15.0502	-0.0502	4.9157	-0.0000	4.8655
15.0000	15.0505	-0.0505	4.9106	-0.0000	4.8601
15.0000	15.0508	-0.0508	4.9055	-0.0000	4.8547
15.0000	15.0511	-0.0511	4.9004	-0.0000	4.8493
15.0000	15.0514	-0.0514	4.8953	-0.0000	4.8439
15.0000	15.0516	-0.0516	4.8901	-0.0000	4.8385
15.0000	15.0518	-0.0518	4.8849	-0.0000	4.8331
15.0000	15.0520	-0.0520	4.8797	-0.0000	4.8277
15.0000	15.0522	-0.0522	4.8745	-0.0000	4.8224
15.0000	15.0523	-0.0523	4.8693	-0.0000	4.8170
15.0000	15.0524	-0.0524	4.8641	-0.0000	4.8117
15.0000	15.0525	-0.0525	4.8588	-0.0000	4.8063
15.0000	15.0525	-0.0525	4.8536	-0.0000	4.8010
15.0000	15.0525	-0.0525	4.8483	-0.0000	4.7958
15.0000	15.0525	-0.0525	4.8431	-0.0000	4.7905
15.0000	15.0525	-0.0525	4.8378	0.0000	4.7853
15.0000	15.0525	-0.0525	4.8326	0.0000	4.7801
15.0000	15.0524	-0.0524	4.8273	0.0000	4.7749
15.0000	15.0523	-0.0523	4.8221	0.0000	4.7697
15.0000	15.0522	-0.0522	4.8169	0.0000	4.7646
15.0000	15.0521	-0.0521	4.8116	0.0000	4.7595
15.0000	15.0520	-0.0520	4.8064	0.0000	4.7545
15.0000	15.0518	-0.0518	4.8013	0.0000	4.7495
15.0000	15.0516	-0.0516	4.7961	0.0000	4.7445
15.0000	15.0514	-0.0514	4.7910	0.0000	4.7395
15.0000	15.0512	-0.0512	4.7858	0.0000	4.7346
15.0000	15.0510	-0.0510	4.7807	0.0000	4.7298
15.0000	15.0507	-0.0507	4.7757	0.0000	4.7249
15.0000	15.0505	-0.0505	4.7706	0.0000	4.7202
15.0000	15.0502	-0.0502	4.7656	0.0000	4.7154
15.0000	15.0499	-0.0499	4.7606	0.0000	4.7107
15.0000	15.0496	-0.0496	4.7556	0.0000	4.7061
15.0000	15.0493	-0.0493	4.7507	0.0000	4.7015
15.0000	15.0490	-0.0490	4.7458	0.0000	4.6969
15.0000	15.0486	-0.0486	4.7410	0.0000	4.6924
15.0000	15.0482	-0.0482	4.7361	0.0000	4.6879
15.0000	15.0479	-0.0479	4.7313	0.0000	4.6835
15.0000	15.0475	-0.0475	4.7266	0.0000	4.6791
15.0000	15.0471	-0.0471	4.7219	0.0000	4.6748
15.0000	15.0467	-0.0467	4.7172	0.0000	4.6706
15.0000	15.0463	-0.0463	4.7126	0.0000	4.6663
15.0000	15.0459	-0.0459	4.7080	0.0000	4.6622
15.0000	15.0454	-0.0454	4.7035	0.0000	4.6581
15.0000	15.0450	-0.0450	4.6990	0.0000	4.6540
15.0000	15.0445	-0.0445	4.6945	0.0000	4.6500
15.0000	15.0441	-0.0441	4.6901	0.0000	4.6461
15.0000	15.0436	-0.0436	4.6857	0.0000	4.6422
15.0000	15.0431	-0.0431	4.6814	0.0000	4.6384
15.0000	15.0426	-0.0426	4.6772	0.0000	4.6346
15.0000	15.0421	-0.0421	4.6729	0.0000	4.6308
15.0000	15.0417	-0.0417	4.6688	0.0000	4.6272
15.0000	15.0412	-0.0412	4.6647	0.0001	4.6236
15.0000	15.0406	-0.0406	4.6606	0.0001	4.6200
15.0000	15.0401	-0.0401	4.6566	0.0001	4.6165
15.0000	15.0396	-0.0396	4.6526	0.0001	4.6131
15.0000	15.0391	-0.0391	4.6487	0.0001	4.6097
15.0000	15.0386	-0.0386	4.6449	0.0001	4.6064
15.0000	15.0380	-0.0380	4.6411	0.0001	4.6031
15.0000	15.0375	-0.0375	4.6373	0.0001	4.5999
15.0000	15.0370	-0.0370	4.6336	0.0001	4.5967
15.0000	15.0364	-0.0364	4.6300	0.0001	4.5936
15.0000	15.0359	-0.0359	4.6264	0.0001	4.5906
15.0000	15.0353	-0.0353	4.6229	0.0001	4.5876
15.0000	15.0348	-0.0348	4.6194	0.0001	4.5847
15.0000	15.0342	-0.0342	4.6160	0.0001	4.5818
15.0000	15.0337	-0.0337	4.6126	0.0001	4.5790
15.0000	15.0331	-0.0331	4.6093	0.0001	4.5762
15.0000	15.0326	-0.0326	4.6060	0.0001	4.5735
15.0000	15.0320	-0.0320	4.6028	0.0001	4.5708
15.0000	15.0315	-0.0315	4.5997	0.0001	4.5683
15.0000	15.0309	-0.0309	4.5966	0.0001	4.5657
15.0000	15.0304	-0.0304	4.5935	0.0001	4.5632
15.0000	15.0298	-0.0298	4.5906	0.0001	4.5608
15.0000	15.0292	-0.0292	4.5876	0.0001	4.5584
15.0000	15.0287	-0.0287	4.5848	0.0001	4.5561
15.0000	15.0281	-0.0281	4.5820	0.0001	4.5539
