0.000000 	 0.000000 	 14.000000 	 15.000000
10.000000 	 1.500000 	 14.000000 	 15.000000
20.000000 	 3.013001 	 14.000000 	 14.986999
30.000000 	 3.019312 	 14.000000 	 14.980688
40.000000 	 3.026774 	 14.000000 	 14.974526
50.000000 	 3.034716 	 14.000000 	 14.968515
60.000000 	 3.043123 	 14.000000 	 14.962656
70.000000 	 3.051982 	 14.000000 	 14.956945
80.000000 	 3.061278 	 14.000000 	 14.951384
90.000000 	 3.070999 	 14.000000 	 14.945968
100.000000 	 3.081130 	 14.000000 	 14.940699
110.000000 	 3.091658 	 14.000000 	 14.935575
120.000000 	 3.102566 	 14.000000 	 14.930595
130.000000 	 3.113845 	 14.000000 	 14.925759
140.000000 	 3.125481 	 14.000000 	 14.921064
150.000000 	 3.137459 	 14.000000 	 14.916511
160.000000 	 3.149768 	 14.000000 	 14.912095
170.000000 	 3.162394 	 14.000000 	 14.907818
180.000000 	 3.175325 	 14.000000 	 14.903677
190.000000 	 3.188549 	 14.000000 	 14.899672
200.000000 	 3.202052 	 14.000000 	 14.895801
210.000000 	 3.215824 	 14.000000 	 14.892061
220.000000 	 3.229852 	 14.000000 	 14.888453
230.000000 	 3.244125 	 14.000000 	 14.884974
240.000000 	 3.258629 	 14.000000 	 14.881625
250.000000 	 3.273354 	 14.000000 	 14.878403
260.000000 	 3.288289 	 14.000000 	 14.875305
270.000000 	 3.303423 	 14.000000 	 14.872331
280.000000 	 3.318745 	 14.000000 	 14.869478
290.000000 	 3.334244 	 14.000000 	 14.866746
300.000000 	 3.349909 	 14.000000 	 14.864133
310.000000 	 3.365731 	 14.000000 	 14.861637
320.000000 	 3.381698 	 14.000000 	 14.859257
330.000000 	 3.397800 	 14.000000 	 14.856991
340.000000 	 3.414028 	 14.000000 	 14.854837
350.000000 	 3.430371 	 14.000000 	 14.852795
360.000000 	 3.446820 	 14.000000 	 14.850862
370.000000 	 3.463367 	 14.000000 	 14.849036
380.000000 	 3.480000 	 14.000000 	 14.847317
390.000000 	 3.496713 	 14.000000 	 14.845700
400.000000 	 3.513495 	 14.000000 	 14.844186
410.000000 	 3.530339 	 14.000000 	 14.842772
420.000000 	 3.547235 	 14.000000 	 14.841458
430.000000 	 3.564174 	 14.000000 	 14.840241
440.000000 	 3.581149 	 14.000000 	 14.839121
450.000000 	 3.598152 	 14.000000 	 14.838094
460.000000 	 3.615174 	 14.000000 	 14.837159
470.000000 	 3.632209 	 14.000000 	 14.836315
480.000000 	 3.649249 	 14.000000 	 14.835559
490.000000 	 3.666285 	 14.000000 	 14.834891
500.000000 	 3.683312 	 14.000000 	 14.834309
510.000000 	 3.700323 	 14.000000 	 14.833809
520.000000 	 3.717309 	 14.000000 	 14.833392
530.000000 	 3.734264 	 14.000000 	 14.833055
540.000000 	 3.751183 	 14.000000 	 14.832798
550.000000 	 3.768058 	 14.000000 	 14.832617
560.000000 	 3.784884 	 14.000000 	 14.832511
570.000000 	 3.801655 	 14.000000 	 14.832479
580.000000 	 3.818365 	 14.000000 	 14.832518
590.000000 	 3.835006 	 14.000000 	 14.832628
600.000000 	 3.851576 	 14.000000 	 14.832807
610.000000 	 3.868067 	 14.000000 	 14.833053
620.000000 	 3.884476 	 14.000000 	 14.833364
630.000000 	 3.900795 	 14.000000 	 14.833739
640.000000 	 3.917022 	 14.000000 	 14.834176
650.000000 	 3.933150 	 14.000000 	 14.834674
660.000000 	 3.949175 	 14.000000 	 14.835231
670.000000 	 3.965093 	 14.000000 	 14.835846
680.000000 	 3.980899 	 14.000000 	 14.836516
690.000000 	 3.996591 	 14.000000 	 14.837240
700.000000 	 4.012162 	 14.000000 	 14.838017
710.000000 	 4.027610 	 14.000000 	 14.838845
720.000000 	 4.042930 	 14.000000 	 14.839724
730.000000 	 4.058119 	 14.000000 	 14.840651
740.000000 	 4.073174 	 14.000000 	 14.841623
750.000000 	 4.088091 	 14.000000 	 14.842641
760.000000 	 4.102866 	 14.000000 	 14.843703
770.000000 	 4.117499 	 14.000000 	 14.844807
780.000000 	 4.131983 	 14.000000 	 14.845952
790.000000 	 4.146318 	 14.000000 	 14.847136
800.000000 	 4.160500 	 14.000000 	 14.848359
810.000000 	 4.174527 	 14.000000 	 14.849618
820.000000 	 4.188396 	 14.000000 	 14.850913
830.000000 	 4.202107 	 14.000000 	 14.852241
840.000000 	 4.215655 	 14.000000 	 14.853601
850.000000 	 4.229039 	 14.000000 	 14.854994
860.000000 	 4.242256 	 14.000000 	 14.856417
870.000000 	 4.255306 	 14.000000 	 14.857867
880.000000 	 4.268186 	 14.000000 	 14.859345
890.000000 	 4.280894 	 14.000000 	 14.860850
900.000000 	 4.293430 	 14.000000 	 14.862380
910.000000 	 4.305792 	 14.000000 	 14.863933
920.000000 	 4.317979 	 14.000000 	 14.865508
930.000000 	 4.329988 	 14.000000 	 14.867105
940.000000 	 4.341820 	 14.000000 	 14.868723
950.000000 	 4.353474 	 14.000000 	 14.870358
960.000000 	 4.364948 	 14.000000 	 14.872012
970.000000 	 4.376241 	 14.000000 	 14.873683
980.000000 	 4.387353 	 14.000000 	 14.875370
990.000000 	 4.398284 	 14.000000 	 14.877070
1000.000000 	 4.409034 	 14.000000 	 14.878784
1010.000000 	 4.419600 	 14.000000 	 14.880511
1020.000000 	 4.429983 	 14.000000 	 14.882249
1030.000000 	 4.440183 	 14.000000 	 14.883998
1040.000000 	 4.450201 	 14.000000 	 14.885756
1050.000000 	 4.460035 	 14.000000 	 14.887522
1060.000000 	 4.469685 	 14.000000 	 14.889296
1070.000000 	 4.479153 	 14.000000 	 14.891076
1080.000000 	 4.488437 	 14.000000 	 14.892862
1090.000000 	 4.497537 	 14.000000 	 14.894654
1100.000000 	 4.506455 	 14.000000 	 14.896450
1110.000000 	 4.515190 	 14.000000 	 14.898250
1120.000000 	 4.523745 	 14.000000 	 14.900050
1130.000000 	 4.532116 	 14.000000 	 14.901854
1140.000000 	 4.540309 	 14.000000 	 14.903656
1150.000000 	 4.548321 	 14.000000 	 14.905458
1160.000000 	 4.556153 	 14.000000 	 14.907261
1170.000000 	 4.563807 	 14.000000 	 14.909061
1180.000000 	 4.571282 	 14.000000 	 14.910860
1190.000000 	 4.578580 	 14.000000 	 14.912656
1200.000000 	 4.585702 	 14.000000 	 14.914448
1210.000000 	 4.592649 	 14.000000 	 14.916235
1220.000000 	 4.599422 	 14.000000 	 14.918017
1230.000000 	 4.606022 	 14.000000 	 14.919794
1240.000000 	 4.612450 	 14.000000 	 14.921564
1250.000000 	 4.618707 	 14.000000 	 14.923327
1260.000000 	 4.624795 	 14.000000 	 14.925083
1270.000000 	 4.630714 	 14.000000 	 14.926831
1280.000000 	 4.636467 	 14.000000 	 14.928571
1290.000000 	 4.642054 	 14.000000 	 14.930301
1300.000000 	 4.647477 	 14.000000 	 14.932020
1310.000000 	 4.652737 	 14.000000 	 14.933730
1320.000000 	 4.657837 	 14.000000 	 14.935429
1330.000000 	 4.662776 	 14.000000 	 14.937117
1340.000000 	 4.667557 	 14.000000 	 14.938792
1350.000000 	 4.672181 	 14.000000 	 14.940456
1360.000000 	 4.676651 	 14.000000 	 14.942107
1370.000000 	 4.680967 	 14.000000 	 14.943746
1380.000000 	 4.685132 	 14.000000 	 14.945371
1390.000000 	 4.689146 	 14.000000 	 14.946982
1400.000000 	 4.693012 	 14.000000 	 14.948579
1410.000000 	 4.696731 	 14.000000 	 14.950162
1420.000000 	 4.700305 	 14.000000 	 14.951730
1430.000000 	 4.703737 	 14.000000 	 14.953281
1440.000000 	 4.707026 	 14.000000 	 14.954819
1450.000000 	 4.710177 	 14.000000 	 14.956340
1460.000000 	 4.713189 	 14.000000 	 14.957846
1470.000000 	 4.716067 	 14.000000 	 14.959334
1480.000000 	 4.718810 	 14.000000 	 14.960807
1490.000000 	 4.721421 	 14.000000 	 14.962262
1500.000000 	 4.723904 	 14.000000 	 14.963699
1510.000000 	 4.726256 	 14.000000 	 14.965120
1520.000000 	 4.728483 	 14.000000 	 14.966523
1530.000000 	 4.730586 	 14.000000 	 14.967908
1540.000000 	 4.732567 	 14.000000 	 14.969275
1550.000000 	 4.734426 	 14.000000 	 14.970625
1560.000000 	 4.736167 	 14.000000 	 14.971956
1570.000000 	 4.737792 	 14.000000 	 14.973269
1580.000000 	 4.739302 	 14.000000 	 14.974564
1590.000000 	 4.740699 	 14.000000 	 14.975840
1600.000000 	 4.741987 	 14.000000 	 14.977096
1610.000000 	 4.743166 	 14.000000 	 14.978333
